code,category,name,unit,unit_price,notes
EMB-3-20,الأعمال الإنشائية,أعمال الخرسانة المسلحة: توريد وتنفيذ خرسانة مسلحة للأساسات لزوم قاعده المسبح (لبشه)على ان لا يقل اجهاد التكسير للأسطوانه بعد 28 يوم عن350 كجم/سم2 والأ,م3,1350.0,Reinforced concrete works: Supply and implementation of reinforced con | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-3-21,الأعمال الإنشائية,بالمتر المربع خرسانة ميول سمك متوسط 70مم لميول أرضيات المسبح نحو التهبيطات الموجوده أسفل الارضيات كما موصف في القطاع الانشائي للخزان طبقا للمخططات وال,م2,60.0,"Per square meter, concrete slopes of average thickness of 70 mm to slo | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-3-22,الأعمال الإنشائية,توريد وتنفيذ خرسانة مسلحة لزوم الحوائط على ان لا يقل اجهاد التكسير للأسطوانه بعد 28 يوم عن 350 كجم/سم2 مع أستعمال أسمنت مقاوم للكبريتات بالأضافه الى م,م3,1620.0,"Supply and implementation of reinforced concrete for the walls, provid | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-3-23,الأعمال الإنشائية,توريد وتركيب درجة من الحديد الغير قابل للصدأ المغطي بطبقة من PVC شديد التحمل والمثبتة بمادة ايبوكسية بالجدار لزوم خزان التوازن لحمام السباحة والبند يش,بالعدد,75.0,Supply and installation one piece of drawer made of stainless steel co | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-3-24,الأعمال الإنشائية,بالعدد توريد وتركيب غطاء معدني من الزهر الرمادي من النوع المفصلي يتحمل الوزن الثقيل كامل بالقاعده المعدنيه والسعر يشمل أعمال التثبيت والتركيب وكل ما ي,بالعدد,2700.0,"Supply and install a hinged metallic cover made of gray cast iron, cap | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-3-25,الأعمال الإنشائية,أعمال العزل : توريد وتنفيذ طبقتين عازلتين متعامدتين من شرائح البيتومين المقوى بألياف البولستر بسمك 4 مم وذالك لعزل قاعده الخزان والجدران بالاضافه لسقف,م2,150.0,Insulation works: Supply and implementation of two perpendicular insul | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-3-26,الأعمال الإنشائية,بالمتر الطولي توريد وتنفيذ مانع تسرب مائي (WATER STOP) بين قاعده وجدران الخزان وكل ما يلزم لانهاء العمل نهوا تاما طبقا للمواصفات الفنيه وأصول الصناعه ,م.ط,47.0,"By the length meter, supply and implement a water stop (WATER STOP) be | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-3-27,الأعمال الإنشائية,توريد وعمل طبقة إيبوكسي ( epoxy bent resin) لزوم أرضيات وجدران وسقف خزان المياه السعر يشمل تنفيذ كافة أنواع الفواصل اللازمة مع تعبئتها ببولي سيلوفايد ,م2,150.0,"Supplying and making an epoxy layer (epoxy bent resin) for the floors, | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-3-28,الأعمال الإنشائية,كالبند السابق الحفر لقواعد الأسوار في جميع أنواع التربة مع عمل ما يلزم، وحتى أسفل خرسانة النظافة.,م3,80.0,"As the previous item, drilling for the bases of fences in all types of | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-3-29,الأعمال الإنشائية,كالبند السابق : التوريد والردم بالردميات المناسبة من تربة متدرجة ويشمل ذلك الردم على طبقات لا تتجاوز 25 سم والرش بالماء والرص والدك لكل طبقة على أن لا,م3,85.0,As the previous item: supplying and backfilling with appropriate fills | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-3-30,الأعمال الإنشائية,أعمال الخرسانة العادية : توريد وتنفيذ خرسانة عادية تحت القواعد والميدات المسلحة على ان تعطى اجهاد التكسير للأسطوانه القياسية بعد 28 يوم 200كجم/سم2 وال,م3,600.0,Plain concrete works : Supply and implementation of Plain concrete und | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-3-31,الأعمال الإنشائية,أعمال الخرسانة المسلحة: توريد وتنفيذ خرسانة مسلحة للأساسات لزوم القواعد على ان لا يقل اجهاد التكسير للأسطوانه بعد 28 يوم عن350 كجم/سم2 والأسمنت مقاوم ,م3,1400.0,Reinforced concrete works : Supply and implementation of reinforced co | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-3-32,الأعمال الإنشائية,توريد وتنفيذ خرسانة مسلحة لزوم رقاب الأعمده على ان لا يقل اجهاد التكسير للأسطوانه بعد 28 يوم عن350 كجم/سم2 والأسمنت مقاوم للكبريتات يمكن اضافة مواد ال,م3,1900.0,"Supply and implementation of reinforced concrete for the column necks, | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-3-33,الأعمال الإنشائية,توريد وتنفيذ خرسانة مسلحة لزوم الميد على ان لا يقل اجهاد التكسير للأسطوانه بعد 28 يوم عن350 كجم/سم2 والأسمنت مقاوم للكبريتات يمكن اضافة مواد السوبر بل,م3,1600.0,"Supply and implement reinforced concrete Grid beam, provided that the  | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-3-34,الأعمال الإنشائية,توريد وتنفيذ خرسانة مسلحة لزوم الأعمدة و الحوائط الخرسانية والطبانات على ان لا يقل اجهاد التكسير للأسطوانه بعد 28 يوم عن 350 كجم/سم2 يمكن اضافة مواد ا,م3,1800.0,"Supply and implement reinforced concrete to fit the columns, provided  | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-3-35,الأعمال الإنشائية,توريد و دهان طبقة أساس مع طبقتين من البيتومين السائل الذي يطلى على البارد لكافة العناصر الإنشائية الخرسانية الملاصقة للتربة والمدفونة أسفل أرضيات الدو,م2,15.0,Supply and paint a base layer with two layers of cold-coated liquid bi | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-3-36,الأعمال الإنشائية,كالبند السابق الحفر لقاعدة المبنى في جميع أنواع التربة مع عمل ما يلزم، وحتى أسفل خرسانة النظافة.,م3,80.0,"As the previous item, excavate for the base of the building in all typ | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-3-37,الأعمال الإنشائية,كالبند السابق : التوريد والردم بالردميات المناسبة من تربة متدرجة ويشمل ذلك الردم على طبقات لا تتجاوز 25 سم والرش بالماء والرص والدك لكل طبقة على أن لا,م3,85.0,As the previous item: supplying and backfilling with appropriate fills | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-3-38,الأعمال الإنشائية,طبقة بحص بسمك 10 سم أسفل بلاطة الأرضية لعمل حاجز الخاصية الشعرية للمياه حسب المواصفات الفنية للمشروع,م2,40.0,A layer of gravel with a thickness of 10 cm under the floor slab to cr | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-3-39,الأعمال الإنشائية,توريد ورش المبيدات الخاصة بدودة الأرض (النمل الأبيض والحشرات ) وبالتركيز الموصى به حسب تعليمات الشركة المنتجة والجدول المعتمد وذلك أسفل خرسانات الدور ,م2,12.0,Supply and spray pesticides for earthworms (termites and insects) at t | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-3-40,الأعمال الإنشائية,أعمال الخرسانة العادية : توريد وتنفيذ خرسانة عادية تحت القواعد والميدات المسلحة على ان تعطى اجهاد التكسير للأسطوانه القياسية بعد 28 يوم 200كجم/سم2 وال,م3,600.0,Plain concrete works : Supply and implementation of Plain concrete und | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-3-41,الأعمال الإنشائية,أعمال الخرسانة المسلحة: توريد وتنفيذ خرسانة مسلحة للأساسات لزوم القواعد او اللبشه على ان لا يقل اجهاد التكسير للأسطوانه بعد 28 يوم عن350 كجم/سم2 والأس,م3,1450.0,Reinforced concrete works: Supply and implementation of reinforced con | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-3-42,الأعمال الإنشائية,توريد وتنفيذ خرسانة مسلحة لزوم رقاب الأعمده على ان لا يقل اجهاد التكسير للأسطوانه بعد 28 يوم عن350 كجم/سم2 والأسمنت مقاوم للكبريتات يمكن اضافة مواد ال,م3,1650.0,"Supply and implementation of reinforced concrete for the column necks, | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-3-43,الأعمال الإنشائية,توريد وتنفيذ خرسانة مسلحة لزوم الميد والشدادات على ان لا يقل اجهاد التكسير للأسطوانه بعد 28 يوم عن350 كجم/سم2 والأسمنت مقاوم للكبريتات يمكن اضافة مواد,م3,1500.0,"Supply and implement reinforced concrete Grid beam& Tie beam, provided | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-3-44,الأعمال الإنشائية,توريد وتنفيذ خرسانة مسلحة سمك 150مم أسفل تبليطات الدور الأرضي على ان لا يقل اجهاد التكسير للأسطوانه بعد 28 يوم عن 350 كجم/سم2 والأسمنت مقاوم للكبريتات,م3,705.0,"Supply and implementation of reinforced concrete, 120 mm thick, under  | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
EMB-3-45,الأعمال الإنشائية,توريد و دهان طبقة أساس مع طبقتين من البيتومين السائل الذي يطلى على البارد لكافة العناصر الإنشائية الخرسانية الملاصقة للتربة والمدفونة أسفل أرضيات الدو,م2,14.0,Supply and paint a base layer with two layers of cold-coated liquid bi | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024
EMB-3-46,الأعمال الإنشائية,توريد وتنفيذ خرسانة مسلحة لزوم الأعمدة و الحوائط الخرسانية على ان لا يقل اجهاد التكسير للأسطوانه بعد 28 يوم عن 350 كجم/سم2 يمكن اضافة مواد السوبر بلاس,م3,1650.0,"Supply and implement reinforced concrete to fit the columns, provided  | مصدر: عرض مجمع الدفاع بسفارة مصر — الحي الدبلوماسي 2024"
